annee;codedepartement;nomdepartement;coderegion;nomregion;code_groupe;code_sousgroupe;production;nb_exp;surfab;surfc1;surfc2;surfc3;surfc123;surfbio
2007;51;Marne;44;Grand Est;GCU;OL;Tournesol;2;12,14;0;0;0;0;12,14
2007;51;Marne;44;Grand Est;GCU;PR;Fèves, sèches (yc féveroles);1;9,6;0;0;0;0;9,6
2007;51;Marne;44;Grand Est;LE;LEF;Asperges;3;2,63;0;0;0;0;2,63
2007;51;Marne;44;Grand Est;LE;LEF;Endives;1;12,1;0;0;0;0;12,1
2007;51;Marne;44;Grand Est;LE;LEF;Légumes frais n.c.a.;3;2,414;0;0;0;0;2,414
2007;51;Marne;44;Grand Est;LE;LEF;Légumes frais plein champ;2;1,13;0;0;0;0;1,13
2007;51;Marne;44;Grand Est;LE;LEF;Légumes frais sous abris;3;0,24;0;0;0;0;0,24
2007;51;Marne;44;Grand Est;LE;LEF;Pommes de terre (hors féculière);3;3,31;0;0;0;0;3,31
2007;51;Marne;44;Grand Est;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;2;4,69;0;0,3;0;0,3;4,99
2007;51;Marne;44;Grand Est;SF;AFO;Luzerne;17;275,32;52,93;0;0;52,93;328,25
2007;51;Marne;44;Grand Est;SF;AFO;Mélanges fourragers;1;10,3;0;0;0;0;10,3
2007;51;Marne;44;Grand Est;SF;AFO;Prairie temporaire;4;15,52;0;12,51;0;12,51;28,03
2007;51;Marne;44;Grand Est;SF;STH;Parcours herbeux (hors estives collectives);1;3,5;0;0;0;0;3,5
2007;51;Marne;44;Grand Est;SF;STH;Prairie permanente;7;78,86;0;1,16;0;1,16;80,02
2007;51;Marne;44;Grand Est;VI;VIG;Raisin de cuve;15;73,377;15,789;1,287;6,769;23,845;97,222
2007;52;Haute-Marne;44;Grand Est;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;6;12,15;1,35;0,2;0;1,55;13,7
2007;52;Haute-Marne;44;Grand Est;AU;HLI;Engrais vert;2;1;1,74;0;0;1,74;2,74
2007;52;Haute-Marne;44;Grand Est;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);10;88,3;8,46;0;0;8,46;96,76
2007;52;Haute-Marne;44;Grand Est;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;2;2,44;0;0;0;0;2,44
2007;52;Haute-Marne;44;Grand Est;GCU;CE;Avoine;2;12,93;0;0;0;0;12,93
2007;52;Haute-Marne;44;Grand Est;GCU;CE;Blé tendre;9;80,15;10,93;0;0;10,93;91,08
2007;52;Haute-Marne;44;Grand Est;GCU;CE;Maïs grain (hors maïs doux);1;9,65;0;0;0;0;9,65
2007;52;Haute-Marne;44;Grand Est;GCU;CE;Mélanges Céréales-légumineuses;2;4,01;0,76;0;0;0,76;4,77
2007;52;Haute-Marne;44;Grand Est;GCU;CE;Mélanges Céréaliers (sans légumineuses);5;16,82;2,07;0;0;2,07;18,89
2007;52;Haute-Marne;44;Grand Est;GCU;CE;Orges;7;93,11;6,1;0;0;6,1;99,21
2007;52;Haute-Marne;44;Grand Est;GCU;CE;Sarrasin;2;25,87;0;0;0;0;25,87
2007;52;Haute-Marne;44;Grand Est;GCU;CE;Seigle;3;15,27;0;0;0;0;15,27
2007;52;Haute-Marne;44;Grand Est;GCU;CE;Triticale;7;35,48;4,72;0;0;4,72;40,2
2007;52;Haute-Marne;44;Grand Est;GCU;OL;Lin (graines);1;2;0;0;0;0;2
2007;52;Haute-Marne;44;Grand Est;GCU;OL;Tournesol;1;8;0;0;0;0;8
2007;52;Haute-Marne;44;Grand Est;GCU;PR;Fèves, sèches (yc féveroles);3;12,55;0;0;0;0;12,55
2007;52;Haute-Marne;44;Grand Est;GCU;PR;Pois, secs;3;41,46;0;0;0;0;41,46
2007;52;Haute-Marne;44;Grand Est;LE;LEF;Légumes frais n.c.a.;3;4,46;0;0;0;0;4,46
2007;52;Haute-Marne;44;Grand Est;LE;LEF;Légumes frais plein champ;1;0;0,175;0;0;0,175;0,175
2007;52;Haute-Marne;44;Grand Est;LE;LEF;Légumes frais sous abris;3;0,299;0;0;0;0;0,299
2007;52;Haute-Marne;44;Grand Est;LE;LEF;Pommes de terre (hors féculière);1;0,25;0;0;0;0;0,25
2007;52;Haute-Marne;44;Grand Est;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;1;1,26;0;0;0;0;1,26
2007;52;Haute-Marne;44;Grand Est;SF;AFO;Luzerne;2;21,96;0;0;0;0;21,96
2007;52;Haute-Marne;44;Grand Est;SF;AFO;Maïs fourrager;1;8,3;0;0;0;0;8,3
2007;52;Haute-Marne;44;Grand Est;SF;AFO;Mélanges fourragers;4;51,21;0;0;0;0;51,21
2007;52;Haute-Marne;44;Grand Est;SF;AFO;Prairie temporaire;14;239,95;9,27;0;0;9,27;249,22
2007;52;Haute-Marne;44;Grand Est;SF;AFO;Trèfle;1;0,3;0;0;0;0;0,3
2007;52;Haute-Marne;44;Grand Est;SF;STH;Prairie permanente;16;1087,468;0;32,01;0;32,01;1119,478
2007;53;Mayenne;52;Pays de la Loire;AU;CIN;Autres cultures industrielles;1;0,52;0;0;0;0;0,52
2007;53;Mayenne;52;Pays de la Loire;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;35;34,64;0,06;0,11;0;0,17;34,81
2007;53;Mayenne;52;Pays de la Loire;AU;HLI;Engrais vert;2;20,85;0;0;0;0;20,85
2007;53;Mayenne;52;Pays de la Loire;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);49;257,91;6,03;3,56;0;9,59;267,5
2007;53;Mayenne;52;Pays de la Loire;FR;FRB;Framboises;1;0,1;0;0;0;0;0,1
2007;53;Mayenne;52;Pays de la Loire;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;15;29,089;6,71;2,05;0;8,76;37,849
2007;53;Mayenne;52;Pays de la Loire;FR;FRNP;Kiwis;1;4,27;0;0;0;0;4,27
2007;53;Mayenne;52;Pays de la Loire;GCU;CE;Avoine;13;58,81;26,67;0;0;26,67;85,48
2007;53;Mayenne;52;Pays de la Loire;GCU;CE;Blé tendre;41;314,642;16,5;1,8;0;18,3;332,942
2007;53;Mayenne;52;Pays de la Loire;GCU;CE;Epeautre;8;25,77;0;0;0;0;25,77
2007;53;Mayenne;52;Pays de la Loire;GCU;CE;Maïs grain (hors maïs doux);9;56,54;4;0;0;4;60,54
2007;53;Mayenne;52;Pays de la Loire;GCU;CE;Mélanges Céréales-légumineuses;14;118,33;0;2,19;0;2,19;120,52
2007;53;Mayenne;52;Pays de la Loire;GCU;CE;Mélanges Céréaliers (sans légumineuses);40;369,38;9,08;6,561;0;15,641;385,021
2007;53;Mayenne;52;Pays de la Loire;GCU;CE;Orges;24;156,35;28,32;5,29;0;33,61;189,96
2007;53;Mayenne;52;Pays de la Loire;GCU;CE;Sarrasin;6;55,84;0;0;0;0;55,84
2007;53;Mayenne;52;Pays de la Loire;GCU;CE;Sorgho;1;9,65;0;0;0;0;9,65
2007;53;Mayenne;52;Pays de la Loire;GCU;CE;Triticale;28;209,24;15,17;0;0;15,17;224,41
2007;53;Mayenne;52;Pays de la Loire;GCU;OL;Colza;2;8,14;0;0;0;0;8,14
2007;53;Mayenne;52;Pays de la Loire;GCU;OL;Fèves de soja;1;0,28;3,04;0;0;3,04;3,32
2007;53;Mayenne;52;Pays de la Loire;GCU;OL;Lin (graines);2;2,52;0;0;0;0;2,52
2007;53;Mayenne;52;Pays de la Loire;GCU;OL;Tournesol;6;26,6;0;0;0;0;26,6
2007;53;Mayenne;52;Pays de la Loire;GCU;PR;Fèves, sèches (yc féveroles);22;116,41;5,16;13,77;0;18,93;135,34
2007;53;Mayenne;52;Pays de la Loire;GCU;PR;Lupin;3;9,49;0;0;0;0;9,49
2007;53;Mayenne;52;Pays de la Loire;GCU;PR;Pois, secs;2;11,43;0;0;0;0;11,43
2007;53;Mayenne;52;Pays de la Loire;LE;LEF;Choux;2;0,8;3,15;0;0;3,15;3,95
2007;53;Mayenne;52;Pays de la Loire;LE;LEF;Courges et citrouilles;1;1,2;0;0;0;0;1,2
2007;53;Mayenne;52;Pays de la Loire;LE;LEF;Echalotes;1;0,1;0;0;0;0;0,1
2007;53;Mayenne;52;Pays de la Loire;LE;LEF;Légumes frais n.c.a.;5;1,549;0;2,454;0;2,454;4,003
2007;53;Mayenne;52;Pays de la Loire;LE;LEF;Légumes frais plein champ;10;14,315;3,074;0;0;3,074;17,389
2007;53;Mayenne;52;Pays de la Loire;LE;LEF;Légumes frais sous abris;11;1,388;0,126;0,105;0;0,231;1,619
2007;53;Mayenne;52;Pays de la Loire;LE;LEF;Oignons;1;0,1;0;0;0;0;0,1
2007;53;Mayenne;52;Pays de la Loire;LE;LEF;Poireaux et autres alliacés;1;1;0;0;0;0;1
2007;53;Mayenne;52;Pays de la Loire;LE;LEF;Pommes de terre (hors féculière);4;5,556;0;0;0;0;5,556
2007;53;Mayenne;52;Pays de la Loire;LE;LEF;Radis;1;0,4;0;0;0;0;0,4
2007;53;Mayenne;52;Pays de la Loire;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;2;0,36;0;0;0;0;0,36
2007;53;Mayenne;52;Pays de la Loire;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;15;39,07;2,11;8,95;0;11,06;50,13
2007;53;Mayenne;52;Pays de la Loire;SF;AFO;Betterave fourragère;7;16,32;0;0;0;0;16,32
2007;53;Mayenne;52;Pays de la Loire;SF;AFO;Luzerne;11;55,526;9;8,73;0;17,73;73,256
2007;53;Mayenne;52;Pays de la Loire;SF;AFO;Maïs fourrager;29;141,44;18,9;0;0;18,9;160,34
2007;53;Mayenne;52;Pays de la Loire;SF;AFO;Mélanges fourragers;11;65,88;2,53;0;0;2,53;68,41
2007;53;Mayenne;52;Pays de la Loire;SF;AFO;Prairie temporaire;98;2328,891;140,32;95,23;0;235,55;2564,441
2007;53;Mayenne;52;Pays de la Loire;SF;AFO;Trèfle;1;1;0;0;0;0;1
2007;53;Mayenne;52;Pays de la Loire;SF;STH;Parcours herbeux (hors estives collectives);11;33,87;0;0;0;0;33,87
2007;53;Mayenne;52;Pays de la Loire;SF;STH;Prairie permanente;113;2327,62;38,8;74,019;0;112,819;2440,439
2007;54;Meurthe-et-Moselle;44;Grand Est;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;9;82,55;0;0;0,2;0,2;82,75
2007;54;Meurthe-et-Moselle;44;Grand Est;AU;HLI;Engrais vert;1;13,82;0;0;0;0;13,82
2007;54;Meurthe-et-Moselle;44;Grand Est;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);12;108,58;0,02;2,4;0;2,42;111
2007;54;Meurthe-et-Moselle;44;Grand Est;FR;FRB;Fraises;1;0,02;0;0;0;0;0,02
2007;54;Meurthe-et-Moselle;44;Grand Est;FR;FRB;Framboises;1;0,05;0;0;0;0;0,05
2007;54;Meurthe-et-Moselle;44;Grand Est;FR;FRC;Noix;1;0,146;0;0;0;0;0,146
2007;54;Meurthe-et-Moselle;44;Grand Est;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;5;54,557;0;0;0;0;54,557
2007;54;Meurthe-et-Moselle;44;Grand Est;GCU;CE;Blé dur;2;3,03;0;0;0;0;3,03
2007;54;Meurthe-et-Moselle;44;Grand Est;GCU;CE;Blé tendre;14;244,13;0;0;0;0;244,13
2007;54;Meurthe-et-Moselle;44;Grand Est;GCU;CE;Epeautre;6;49,49;0;0;0;0;49,49
2007;54;Meurthe-et-Moselle;44;Grand Est;GCU;CE;Mélanges Céréales-légumineuses;3;92,32;0;0;0;0;92,32
2007;54;Meurthe-et-Moselle;44;Grand Est;GCU;CE;Mélanges Céréaliers (sans légumineuses);11;119,92;6,22;3,3;0;9,52;129,44
2007;54;Meurthe-et-Moselle;44;Grand Est;GCU;CE;Orges;11;130;0;0;0;0;130
2007;54;Meurthe-et-Moselle;44;Grand Est;GCU;CE;Seigle;3;24,15;0;0;0;0;24,15
2007;54;Meurthe-et-Moselle;44;Grand Est;GCU;CE;Sorgho;1;3,71;0;0;0;0;3,71
2007;54;Meurthe-et-Moselle;44;Grand Est;GCU;CE;Triticale;5;16,81;0;0;0;0;16,81
2007;54;Meurthe-et-Moselle;44;Grand Est;GCU;LES;Lentilles, sèches;1;3,5;0;0;0;0;3,5
2007;54;Meurthe-et-Moselle;44;Grand Est;GCU;LES;Pois chiches, secs;1;0,5;0;0;0;0;0,5
2007;54;Meurthe-et-Moselle;44;Grand Est;GCU;OL;Fèves de soja;1;9,08;0;0;0;0;9,08
2007;54;Meurthe-et-Moselle;44;Grand Est;GCU;OL;Tournesol;1;16,46;0;0;0;0;16,46
2007;54;Meurthe-et-Moselle;44;Grand Est;GCU;PR;Lupin;2;25,98;0;0;0;0;25,98
2007;54;Meurthe-et-Moselle;44;Grand Est;LE;LEF;Légumes frais n.c.a.;5;8,271;0;2,313;0;2,313;10,584
2007;54;Meurthe-et-Moselle;44;Grand Est;LE;LEF;Légumes frais plein champ;6;11,827;0;0;0;0;11,827
2007;54;Meurthe-et-Moselle;44;Grand Est;LE;LEF;Légumes frais sous abris;6;0,539;0;0;0;0;0,539
2007;54;Meurthe-et-Moselle;44;Grand Est;LE;LEF;Pommes de terre (hors féculière);4;4,5;0;0;0;0;4,5
2007;54;Meurthe-et-Moselle;44;Grand Est;SF;AFO;Luzerne;1;6,39;0;0;0;0;6,39
2007;54;Meurthe-et-Moselle;44;Grand Est;SF;AFO;Prairie temporaire;20;733,197;0;0;0;0;733,197
2007;54;Meurthe-et-Moselle;44;Grand Est;SF;STH;Parcours herbeux (hors estives collectives);1;5,32;0;0;0;0;5,32
2007;54;Meurthe-et-Moselle;44;Grand Est;SF;STH;Prairie permanente;28;1184,163;7,75;3,27;0;11,02;1195,183
2007;54;Meurthe-et-Moselle;44;Grand Est;VI;VIG;Raisin de cuve;1;3,454;0;0;0;0;3,454
2007;55;Meuse;44;Grand Est;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;2;2,39;0;0;0;0;2,39
2007;55;Meuse;44;Grand Est;AU;HLI;Engrais vert;2;1,1;0;0;0;0;1,1
2007;55;Meuse;44;Grand Est;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);10;110,604;0;0;0;0;110,604
2007;55;Meuse;44;Grand Est;FR;FRB;Fraises;1;0,2;0;0;0;0;0,2
2007;55;Meuse;44;Grand Est;FR;FRB;Framboises;1;0,1;0;0;0;0;0,1
2007;55;Meuse;44;Grand Est;FR;FRC;Noisettes;1;0,44;0;0;0;0;0,44
2007;55;Meuse;44;Grand Est;FR;FRC;Noix;1;0,1;0;0;0;0;0,1
2007;55;Meuse;44;Grand Est;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;4;0,54;5,44;0;2,15;7,59;8,13
2007;55;Meuse;44;Grand Est;FR;FRNP;Abricots;2;1;0,11;0;0;0,11;1,11
2007;55;Meuse;44;Grand Est;FR;FRNP;Cerises;4;13,47;0,125;0;0;0,125;13,595
2007;55;Meuse;44;Grand Est;FR;FRNP;Nectarines;1;0;0,11;0;0;0,11;0,11
2007;55;Meuse;44;Grand Est;FR;FRNP;Pêches;4;2,71;0,11;0;0;0,11;2,82
2007;55;Meuse;44;Grand Est;FR;FRNP;Poires;4;5,14;0,11;0;0;0,11;5,25
2007;55;Meuse;44;Grand Est;FR;FRNP;Pommes de table;4;5,49;0,11;0;0;0,11;5,6
2007;55;Meuse;44;Grand Est;FR;FRNP;Prunes;5;109,876;12,325;0;0;12,325;122,201
2007;55;Meuse;44;Grand Est;GCU;CE;Avoine;7;43;0;4,71;0;4,71;47,71
2007;55;Meuse;44;Grand Est;GCU;CE;Blé tendre;16;277,79;0;25,67;0;25,67;303,46
2007;55;Meuse;44;Grand Est;GCU;CE;Epeautre;2;4,32;0;0;0;0;4,32
2007;55;Meuse;44;Grand Est;GCU;CE;Mélanges Céréales-légumineuses;1;3,5;0;0;0;0;3,5
2007;55;Meuse;44;Grand Est;GCU;CE;Mélanges Céréaliers (sans légumineuses);10;105,62;0;1;0;1;106,62
2007;55;Meuse;44;Grand Est;GCU;CE;Orges;14;145,82;2;18,97;0;20,97;166,79
2007;55;Meuse;44;Grand Est;GCU;CE;Sarrasin;1;1;0;0;0;0;1
2007;55;Meuse;44;Grand Est;GCU;CE;Triticale;4;136,77;0;5;0;5;141,77
2007;55;Meuse;44;Grand Est;GCU;LES;Lentilles, sèches;2;8,44;0;0;0;0;8,44
2007;55;Meuse;44;Grand Est;GCU;OL;Colza;2;12,6;0;0;0;0;12,6
2007;55;Meuse;44;Grand Est;GCU;OL;Lin (graines);1;1;0;0;0;0;1
2007;55;Meuse;44;Grand Est;GCU;PR;Fèves, sèches (yc féveroles);1;2,4;0;0;0;0;2,4
2007;55;Meuse;44;Grand Est;GCU;PR;Pois, secs;4;31,83;0;0;0;0;31,83
2007;55;Meuse;44;Grand Est;LE;LEF;Légumes frais n.c.a.;2;0,55;0;0;0;0;0,55
2007;55;Meuse;44;Grand Est;LE;LEF;Légumes frais plein champ;2;3,49;0,5;0;0;0,5;3,99
2007;55;Meuse;44;Grand Est;LE;LEF;Légumes frais sous abris;2;0,12;0;0;0;0;0,12
2007;55;Meuse;44;Grand Est;LE;LEF;Pommes de terre (hors féculière);4;1,25;0;0;0;0;1,25
2007;55;Meuse;44;Grand Est;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;4;7,31;0;1;0;1;8,31
2007;55;Meuse;44;Grand Est;SF;AFO;Betterave fourragère;1;3,1;0;0;0;0;3,1
2007;55;Meuse;44;Grand Est;SF;AFO;Luzerne;5;70,569;0;9,01;0;9,01;79,579
2007;55;Meuse;44;Grand Est;SF;AFO;Maïs fourrager;2;6;0;4,5;0;4,5;10,5
2007;55;Meuse;44;Grand Est;SF;AFO;Mélanges fourragers;1;8,64;0;0;0;0;8,64
2007;55;Meuse;44;Grand Est;SF;AFO;Prairie temporaire;19;524,073;0;15,6;0;15,6;539,673
2007;55;Meuse;44;Grand Est;SF;AFO;Trèfle;2;28,08;0;0,83;0;0,83;28,91
2007;55;Meuse;44;Grand Est;SF;STH;Parcours herbeux (hors estives collectives);1;4,7;0;0;0;0;4,7
2007;55;Meuse;44;Grand Est;SF;STH;Prairie permanente;23;854,916;0,16;75,29;0;75,45;930,366
2007;56;Morbihan;53;Bretagne;AU;CIN;Autres cultures industrielles;2;4,7;0;0;0;0;4,7
2007;56;Morbihan;53;Bretagne;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;58;157,2;7,68;5,32;0;13;170,2
2007;56;Morbihan;53;Bretagne;AU;HLI;Engrais vert;9;25,44;18,04;0;0;18,04;43,48
2007;56;Morbihan;53;Bretagne;AU;HLI;Fleurs coupées et boutons de fleurs;1;0,46;0;0;0;0;0,46
2007;56;Morbihan;53;Bretagne;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);92;414,784;42,16;23,34;0;65,5;480,284
2007;56;Morbihan;53;Bretagne;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;24;30,38;0,35;0,27;1,59;2,21;32,59
2007;56;Morbihan;53;Bretagne;FR;FRNP;Pommes à cidre;11;13,03;0;0;7,14;7,14;20,17
2007;56;Morbihan;53;Bretagne;FR;FRNP;Pommes de table;1;0,81;0;0;0;0;0,81
2007;56;Morbihan;53;Bretagne;GCU;CE;Avoine;9;22,63;5,02;0;0;5,02;27,65
2007;56;Morbihan;53;Bretagne;GCU;CE;Blé dur;1;2,72;0;0;0;0;2,72
2007;56;Morbihan;53;Bretagne;GCU;CE;Blé tendre;26;133,63;10,53;2;0;12,53;146,16
2007;56;Morbihan;53;Bretagne;GCU;CE;Epeautre;1;1,31;0;0;0;0;1,31
2007;56;Morbihan;53;Bretagne;GCU;CE;Maïs grain (hors maïs doux);23;166,38;34,95;14,8;0;49,75;216,13
2007;56;Morbihan;53;Bretagne;GCU;CE;Mélanges Céréales-légumineuses;11;64,28;0;52,67;0;52,67;116,95
2007;56;Morbihan;53;Bretagne;GCU;CE;Mélanges Céréaliers (sans légumineuses);51;349,83;8,3;11,2;0;19,5;369,33
2007;56;Morbihan;53;Bretagne;GCU;CE;Orges;18;89,85;12,02;0;0;12,02;101,87
2007;56;Morbihan;53;Bretagne;GCU;CE;Sarrasin;24;195,58;2,69;10,36;0;13,05;208,63
2007;56;Morbihan;53;Bretagne;GCU;CE;Seigle;5;5,28;0;3,29;0;3,29;8,57
2007;56;Morbihan;53;Bretagne;GCU;CE;Sorgho;2;2,5;2,26;0;0;2,26;4,76
2007;56;Morbihan;53;Bretagne;GCU;CE;Triticale;33;137,22;20,41;20,94;0;41,35;178,57
2007;56;Morbihan;53;Bretagne;GCU;LES;Lentilles, sèches;1;0;2,67;0;0;2,67;2,67
2007;56;Morbihan;53;Bretagne;GCU;OL;Colza;13;35,8;9,05;0;0;9,05;44,85
2007;56;Morbihan;53;Bretagne;GCU;OL;Tournesol;1;1,69;0;0;0;0;1,69
2007;56;Morbihan;53;Bretagne;GCU;PR;Fèves, sèches (yc féveroles);8;29,24;9,84;0;0;9,84;39,08
2007;56;Morbihan;53;Bretagne;GCU;PR;Légumes à cosse, secs n.c.a.;3;10;0,6;0;0;0,6;10,6
2007;56;Morbihan;53;Bretagne;GCU;PR;Lupin;4;16,37;0;0;0;0;16,37
2007;56;Morbihan;53;Bretagne;GCU;PR;Pois, secs;1;10;0;0;0;0;10
2007;56;Morbihan;53;Bretagne;LE;LEF;Asperges;1;1;0;0;0;0;1
2007;56;Morbihan;53;Bretagne;LE;LEF;Carottes;1;0,02;0;0;0;0;0,02
2007;56;Morbihan;53;Bretagne;LE;LEF;Choux;4;3,95;0;0;0;0;3,95
2007;56;Morbihan;53;Bretagne;LE;LEF;Choux-fleurs et brocolis;1;0,26;0;0;0;0;0,26
2007;56;Morbihan;53;Bretagne;LE;LEF;Haricots, verts;2;10,2;0;0;0;0;10,2
2007;56;Morbihan;53;Bretagne;LE;LEF;Légumes frais n.c.a.;30;65,301;2,29;1,15;0;3,44;68,741
2007;56;Morbihan;53;Bretagne;LE;LEF;Légumes frais plein champ;13;44,274;9,39;1,72;0;11,11;55,384
2007;56;Morbihan;53;Bretagne;LE;LEF;Légumes frais sous abris;26;5,836;0,08;0,29;0;0,37;6,206
2007;56;Morbihan;53;Bretagne;LE;LEF;Maïs doux;1;0,28;0;0;0;0;0,28
2007;56;Morbihan;53;Bretagne;LE;LEF;Navets;1;2,5;0;0;0;0;2,5
2007;56;Morbihan;53;Bretagne;LE;LEF;Pois, verts;2;5,9;0;0;0;0;5,9
2007;56;Morbihan;53;Bretagne;LE;LEF;Pommes de terre (hors féculière);11;32,23;3,54;2,94;0;6,48;38,71
2007;56;Morbihan;53;Bretagne;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;4;14,322;0;0;0;0;14,322
2007;56;Morbihan;53;Bretagne;PP;PPA;Calendula;1;2,13;0;0;0;0;2,13
2007;56;Morbihan;53;Bretagne;PP;PPA;Camomille romaine;1;1,1;0;0;0;0;1,1
2007;56;Morbihan;53;Bretagne;PP;PPA;Echinacées;1;0,05;0;0;0;0;0,05
2007;56;Morbihan;53;Bretagne;PP;PPA;Lavandin;1;0,27;0;0;0;0;0,27
2007;56;Morbihan;53;Bretagne;PP;PPA;Matricaire;1;17,43;0;0;0;0;17,43
2007;56;Morbihan;53;Bretagne;PP;PPA;Mauve;1;0,54;0;0;0;0;0,54
2007;56;Morbihan;53;Bretagne;PP;PPA;Reine des prés;1;0,14;0;0;0;0;0,14
2007;56;Morbihan;53;Bretagne;PP;PPA;Sauge officinale;1;0,29;0;0;0;0;0,29
2007;56;Morbihan;53;Bretagne;PP;PPA;Serpolet;1;0,1;0;0;0;0;0,1
2007;56;Morbihan;53;Bretagne;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;36;130,772;18,28;18,1;0;36,38;167,152
2007;56;Morbihan;53;Bretagne;SF;AFO;Betterave fourragère;3;6,7;0;0;0;0;6,7
2007;56;Morbihan;53;Bretagne;SF;AFO;Colza fourrager;8;26,38;0;0;0;0;26,38
2007;56;Morbihan;53;Bretagne;SF;AFO;Luzerne;4;5,26;4,71;0;0;4,71;9,97
2007;56;Morbihan;53;Bretagne;SF;AFO;Maïs fourrager;39;222,12;15,93;27,38;0;43,31;265,43
2007;56;Morbihan;53;Bretagne;SF;AFO;Mélanges fourragers;11;85,65;2,45;8,23;0;10,68;96,33
2007;56;Morbihan;53;Bretagne;SF;AFO;Prairie temporaire;131;3944,535;212,47;218,74;0;431,21;4375,745
2007;56;Morbihan;53;Bretagne;SF;STH;Parcours herbeux (hors estives collectives);21;40,98;0;0;0;0;40,98
2007;56;Morbihan;53;Bretagne;SF;STH;Prairie permanente;110;1568,27;8,69;45,548;0;54,238;1622,508
2007;56;Morbihan;53;Bretagne;VI;VIG;Raisin de table;1;0,03;0;0;0;0;0,03
2007;57;Moselle;44;Grand Est;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;4;5,919;1,93;0;0;1,93;7,849
2007;57;Moselle;44;Grand Est;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);28;145,563;0;64,67;0;64,67;210,233
2007;57;Moselle;44;Grand Est;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;3;1,005;7,183;0;0;7,183;8,188
2007;57;Moselle;44;Grand Est;FR;FRNP;Poires;1;0;0,51;0;0;0,51;0,51
2007;57;Moselle;44;Grand Est;GCU;CE;Avoine;15;49,74;4,105;1,92;0;6,025;55,765
2007;57;Moselle;44;Grand Est;GCU;CE;Blé tendre;26;184,25;4,37;100,4;0;104,77;289,02
2007;57;Moselle;44;Grand Est;GCU;CE;Epeautre;10;83,89;0;0;0;0;83,89
2007;57;Moselle;44;Grand Est;GCU;CE;Maïs grain (hors maïs doux);1;5,86;0;0;0;0;5,86
2007;57;Moselle;44;Grand Est;GCU;CE;Mélanges Céréales-légumineuses;1;1,87;0;0;0;0;1,87
2007;57;Moselle;44;Grand Est;GCU;CE;Mélanges Céréaliers (sans légumineuses);12;146,35;10,32;0;0;10,32;156,67
2007;57;Moselle;44;Grand Est;GCU;CE;Orges;10;28,75;0;0;0;0;28,75
2007;57;Moselle;44;Grand Est;GCU;CE;Seigle;2;19,45;0;0;0;0;19,45
2007;57;Moselle;44;Grand Est;GCU;CE;Triticale;16;152,59;0;4,82;0;4,82;157,41
2007;57;Moselle;44;Grand Est;GCU;OL;Colza;1;0,69;0;0;0;0;0,69
2007;57;Moselle;44;Grand Est;GCU;PR;Fèves, sèches (yc féveroles);3;12,56;0;0;0;0;12,56
2007;57;Moselle;44;Grand Est;LE;LEF;Légumes frais plein champ;3;4,925;0;0;0;0;4,925
2007;57;Moselle;44;Grand Est;LE;LEF;Légumes frais sous abris;1;0,076;0;0;0;0;0,076
2007;57;Moselle;44;Grand Est;LE;LEF;Pommes de terre (hors féculière);1;0,4;0;0;0;0;0,4
2007;57;Moselle;44;Grand Est;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;3;16,37;0;0;0;0;16,37
2007;57;Moselle;44;Grand Est;SF;AFO;Colza fourrager;1;0,43;0,3;0;0;0,3;0,73
2007;57;Moselle;44;Grand Est;SF;AFO;Maïs fourrager;2;4,54;0;0;0;0;4,54
2007;57;Moselle;44;Grand Est;SF;AFO;Mélanges fourragers;1;8,87;0;0;0;0;8,87
2007;57;Moselle;44;Grand Est;SF;AFO;Prairie temporaire;36;1079,113;20,48;1,38;0;21,86;1100,973
